Unnamed: 0,b_w,b_b,monthly_cuml,months,seed,alpha,shift,D
12,0.07,0.03,5.0,12,1b070f32e667,0.1,3,0.8
13,0.07,0.03,7.0,13,1b070f32e667,0.1,3,0.8
0,0.07,0.03,1.0,0,fd4d18552b5b,0.1,3,0.8
1,0.07,0.03,4.0,1,fd4d18552b5b,0.1,3,0.8
2,0.07,0.03,11.0,2,fd4d18552b5b,0.1,3,0.8
3,0.07,0.03,23.0,3,fd4d18552b5b,0.1,3,0.8
4,0.07,0.03,71.0,4,fd4d18552b5b,0.1,3,0.8
5,0.07,0.03,161.0,5,fd4d18552b5b,0.1,3,0.8
6,0.07,0.03,327.0,6,fd4d18552b5b,0.1,3,0.8
7,0.07,0.03,515.0,7,fd4d18552b5b,0.1,3,0.8
8,0.07,0.03,679.0,8,fd4d18552b5b,0.1,3,0.8
9,0.07,0.03,901.0,9,fd4d18552b5b,0.1,3,0.8
10,0.07,0.03,1029.0,10,fd4d18552b5b,0.1,3,0.8
11,0.07,0.03,1101.0,11,fd4d18552b5b,0.1,3,0.8
12,0.07,0.03,1257.0,12,fd4d18552b5b,0.1,3,0.8
13,0.07,0.03,1382.0,13,fd4d18552b5b,0.1,3,0.8
0,0.07,0.03,1.0,0,214538a798d4,0.1,3,0.8
1,0.07,0.03,1.0,1,214538a798d4,0.1,3,0.8
2,0.07,0.03,2.0,2,214538a798d4,0.1,3,0.8
3,0.07,0.03,3.0,3,214538a798d4,0.1,3,0.8
4,0.07,0.03,4.0,4,214538a798d4,0.1,3,0.8
5,0.07,0.03,5.0,5,214538a798d4,0.1,3,0.8
6,0.07,0.03,7.0,6,214538a798d4,0.1,3,0.8
7,0.07,0.03,11.0,7,214538a798d4,0.1,3,0.8
8,0.07,0.03,18.0,8,214538a798d4,0.1,3,0.8
9,0.07,0.03,55.0,9,214538a798d4,0.1,3,0.8
10,0.07,0.03,118.0,10,214538a798d4,0.1,3,0.8
11,0.07,0.03,266.0,11,214538a798d4,0.1,3,0.8
12,0.07,0.03,497.0,12,214538a798d4,0.1,3,0.8
13,0.07,0.03,685.0,13,214538a798d4,0.1,3,0.8
0,0.07,0.03,4.0,0,6676c20b3c8e,0.1,3,0.8
1,0.07,0.03,7.0,1,6676c20b3c8e,0.1,3,0.8
2,0.07,0.03,21.0,2,6676c20b3c8e,0.1,3,0.8
3,0.07,0.03,73.0,3,6676c20b3c8e,0.1,3,0.8
4,0.07,0.03,174.0,4,6676c20b3c8e,0.1,3,0.8
5,0.07,0.03,339.0,5,6676c20b3c8e,0.1,3,0.8
6,0.07,0.03,556.0,6,6676c20b3c8e,0.1,3,0.8
7,0.07,0.03,695.0,7,6676c20b3c8e,0.1,3,0.8
8,0.07,0.03,794.0,8,6676c20b3c8e,0.1,3,0.8
9,0.07,0.03,967.0,9,6676c20b3c8e,0.1,3,0.8
10,0.07,0.03,1060.0,10,6676c20b3c8e,0.1,3,0.8
11,0.07,0.03,1108.0,11,6676c20b3c8e,0.1,3,0.8
12,0.07,0.03,1230.0,12,6676c20b3c8e,0.1,3,0.8
13,0.07,0.03,1329.0,13,6676c20b3c8e,0.1,3,0.8
0,0.07,0.03,4.0,0,a38280500952,0.1,3,0.8
1,0.07,0.03,8.0,1,a38280500952,0.1,3,0.8
2,0.07,0.03,16.0,2,a38280500952,0.1,3,0.8
3,0.07,0.03,64.0,3,a38280500952,0.1,3,0.8
4,0.07,0.03,190.0,4,a38280500952,0.1,3,0.8
5,0.07,0.03,376.0,5,a38280500952,0.1,3,0.8
6,0.07,0.03,631.0,6,a38280500952,0.1,3,0.8
7,0.07,0.03,771.0,7,a38280500952,0.1,3,0.8
8,0.07,0.03,853.0,8,a38280500952,0.1,3,0.8
9,0.07,0.03,1037.0,9,a38280500952,0.1,3,0.8
10,0.07,0.03,1134.0,10,a38280500952,0.1,3,0.8
11,0.07,0.03,1171.0,11,a38280500952,0.1,3,0.8
12,0.07,0.03,1281.0,12,a38280500952,0.1,3,0.8
13,0.07,0.03,1375.0,13,a38280500952,0.1,3,0.8
0,0.07,0.03,1.0,0,4a13efbf5700,0.1,3,0.8
1,0.07,0.03,1.0,1,4a13efbf5700,0.1,3,0.8
2,0.07,0.03,1.0,2,4a13efbf5700,0.1,3,0.8
3,0.07,0.03,1.0,3,4a13efbf5700,0.1,3,0.8
4,0.07,0.03,1.0,4,4a13efbf5700,0.1,3,0.8
5,0.07,0.03,1.0,5,4a13efbf5700,0.1,3,0.8
6,0.07,0.03,1.0,6,4a13efbf5700,0.1,3,0.8
7,0.07,0.03,1.0,7,4a13efbf5700,0.1,3,0.8
8,0.07,0.03,1.0,8,4a13efbf5700,0.1,3,0.8
9,0.07,0.03,1.0,9,4a13efbf5700,0.1,3,0.8
10,0.07,0.03,1.0,10,4a13efbf5700,0.1,3,0.8
11,0.07,0.03,1.0,11,4a13efbf5700,0.1,3,0.8
12,0.07,0.03,1.0,12,4a13efbf5700,0.1,3,0.8
13,0.07,0.03,1.0,13,4a13efbf5700,0.1,3,0.8
0,0.07,0.03,1.0,0,a5cf502ec4bf,0.1,3,0.8
1,0.07,0.03,1.0,1,a5cf502ec4bf,0.1,3,0.8
2,0.07,0.03,1.0,2,a5cf502ec4bf,0.1,3,0.8
3,0.07,0.03,1.0,3,a5cf502ec4bf,0.1,3,0.8
4,0.07,0.03,1.0,4,a5cf502ec4bf,0.1,3,0.8
5,0.07,0.03,1.0,5,a5cf502ec4bf,0.1,3,0.8
6,0.07,0.03,1.0,6,a5cf502ec4bf,0.1,3,0.8
7,0.07,0.03,2.0,7,a5cf502ec4bf,0.1,3,0.8
8,0.07,0.03,2.0,8,a5cf502ec4bf,0.1,3,0.8
9,0.07,0.03,2.0,9,a5cf502ec4bf,0.1,3,0.8
10,0.07,0.03,2.0,10,a5cf502ec4bf,0.1,3,0.8
11,0.07,0.03,2.0,11,a5cf502ec4bf,0.1,3,0.8
12,0.07,0.03,2.0,12,a5cf502ec4bf,0.1,3,0.8
13,0.07,0.03,2.0,13,a5cf502ec4bf,0.1,3,0.8
0,0.07,0.03,15.0,0,5f1fe1c69d9c,0.1,3,0.8
1,0.07,0.03,32.0,1,5f1fe1c69d9c,0.1,3,0.8
2,0.07,0.03,68.0,2,5f1fe1c69d9c,0.1,3,0.8
3,0.07,0.03,182.0,3,5f1fe1c69d9c,0.1,3,0.8
4,0.07,0.03,368.0,4,5f1fe1c69d9c,0.1,3,0.8
5,0.07,0.03,590.0,5,5f1fe1c69d9c,0.1,3,0.8
6,0.07,0.03,793.0,6,5f1fe1c69d9c,0.1,3,0.8
7,0.07,0.03,907.0,7,5f1fe1c69d9c,0.1,3,0.8
8,0.07,0.03,961.0,8,5f1fe1c69d9c,0.1,3,0.8
9,0.07,0.03,1104.0,9,5f1fe1c69d9c,0.1,3,0.8
10,0.07,0.03,1175.0,10,5f1fe1c69d9c,0.1,3,0.8
11,0.07,0.03,1212.0,11,5f1fe1c69d9c,0.1,3,0.8
12,0.07,0.03,1309.0,12,5f1fe1c69d9c,0.1,3,0.8
13,0.07,0.03,1394.0,13,5f1fe1c69d9c,0.1,3,0.8
0,0.07,0.03,1.0,0,327ae4d79f59,0.1,3,0.8
1,0.07,0.03,2.0,1,327ae4d79f59,0.1,3,0.8
2,0.07,0.03,2.0,2,327ae4d79f59,0.1,3,0.8
3,0.07,0.03,3.0,3,327ae4d79f59,0.1,3,0.8
4,0.07,0.03,8.0,4,327ae4d79f59,0.1,3,0.8
5,0.07,0.03,8.0,5,327ae4d79f59,0.1,3,0.8
6,0.07,0.03,28.0,6,327ae4d79f59,0.1,3,0.8
7,0.07,0.03,68.0,7,327ae4d79f59,0.1,3,0.8
8,0.07,0.03,143.0,8,327ae4d79f59,0.1,3,0.8
9,0.07,0.03,322.0,9,327ae4d79f59,0.1,3,0.8
10,0.07,0.03,511.0,10,327ae4d79f59,0.1,3,0.8
11,0.07,0.03,684.0,11,327ae4d79f59,0.1,3,0.8
12,0.07,0.03,874.0,12,327ae4d79f59,0.1,3,0.8
13,0.07,0.03,1054.0,13,327ae4d79f59,0.1,3,0.8
0,0.07,0.03,11.0,0,4d69e7b48249,0.1,3,0.8
1,0.07,0.03,35.0,1,4d69e7b48249,0.1,3,0.8
2,0.07,0.03,88.0,2,4d69e7b48249,0.1,3,0.8
3,0.07,0.03,234.0,3,4d69e7b48249,0.1,3,0.8
4,0.07,0.03,452.0,4,4d69e7b48249,0.1,3,0.8
5,0.07,0.03,624.0,5,4d69e7b48249,0.1,3,0.8
6,0.07,0.03,821.0,6,4d69e7b48249,0.1,3,0.8
7,0.07,0.03,932.0,7,4d69e7b48249,0.1,3,0.8
8,0.07,0.03,981.0,8,4d69e7b48249,0.1,3,0.8
9,0.07,0.03,1127.0,9,4d69e7b48249,0.1,3,0.8
10,0.07,0.03,1198.0,10,4d69e7b48249,0.1,3,0.8
11,0.07,0.03,1230.0,11,4d69e7b48249,0.1,3,0.8
12,0.07,0.03,1320.0,12,4d69e7b48249,0.1,3,0.8
13,0.07,0.03,1405.0,13,4d69e7b48249,0.1,3,0.8
0,0.07,0.03,1.0,0,570c3cd70292,0.1,3,0.8
1,0.07,0.03,10.0,1,570c3cd70292,0.1,3,0.8
2,0.07,0.03,24.0,2,570c3cd70292,0.1,3,0.8
3,0.07,0.03,65.0,3,570c3cd70292,0.1,3,0.8
4,0.07,0.03,172.0,4,570c3cd70292,0.1,3,0.8
5,0.07,0.03,363.0,5,570c3cd70292,0.1,3,0.8
6,0.07,0.03,605.0,6,570c3cd70292,0.1,3,0.8
7,0.07,0.03,751.0,7,570c3cd70292,0.1,3,0.8
8,0.07,0.03,838.0,8,570c3cd70292,0.1,3,0.8
9,0.07,0.03,1019.0,9,570c3cd70292,0.1,3,0.8
10,0.07,0.03,1099.0,10,570c3cd70292,0.1,3,0.8
11,0.07,0.03,1148.0,11,570c3cd70292,0.1,3,0.8
12,0.07,0.03,1262.0,12,570c3cd70292,0.1,3,0.8
13,0.07,0.03,1354.0,13,570c3cd70292,0.1,3,0.8
0,0.07,0.03,1.0,0,07e1906a4c41,0.1,3,0.8
1,0.07,0.03,8.0,1,07e1906a4c41,0.1,3,0.8
2,0.07,0.03,18.0,2,07e1906a4c41,0.1,3,0.8
3,0.07,0.03,46.0,3,07e1906a4c41,0.1,3,0.8
4,0.07,0.03,133.0,4,07e1906a4c41,0.1,3,0.8
5,0.07,0.03,286.0,5,07e1906a4c41,0.1,3,0.8
6,0.07,0.03,489.0,6,07e1906a4c41,0.1,3,0.8
7,0.07,0.03,628.0,7,07e1906a4c41,0.1,3,0.8
8,0.07,0.03,721.0,8,07e1906a4c41,0.1,3,0.8
9,0.07,0.03,931.0,9,07e1906a4c41,0.1,3,0.8
10,0.07,0.03,1034.0,10,07e1906a4c41,0.1,3,0.8
11,0.07,0.03,1091.0,11,07e1906a4c41,0.1,3,0.8
12,0.07,0.03,1216.0,12,07e1906a4c41,0.1,3,0.8
13,0.07,0.03,1319.0,13,07e1906a4c41,0.1,3,0.8
0,0.07,0.03,1.0,0,bd2079738bf1,0.1,3,0.8
1,0.07,0.03,2.0,1,bd2079738bf1,0.1,3,0.8
2,0.07,0.03,2.0,2,bd2079738bf1,0.1,3,0.8
3,0.07,0.03,4.0,3,bd2079738bf1,0.1,3,0.8
4,0.07,0.03,8.0,4,bd2079738bf1,0.1,3,0.8
5,0.07,0.03,11.0,5,bd2079738bf1,0.1,3,0.8
6,0.07,0.03,29.0,6,bd2079738bf1,0.1,3,0.8
7,0.07,0.03,50.0,7,bd2079738bf1,0.1,3,0.8
8,0.07,0.03,95.0,8,bd2079738bf1,0.1,3,0.8
9,0.07,0.03,249.0,9,bd2079738bf1,0.1,3,0.8
10,0.07,0.03,459.0,10,bd2079738bf1,0.1,3,0.8
11,0.07,0.03,627.0,11,bd2079738bf1,0.1,3,0.8
12,0.07,0.03,801.0,12,bd2079738bf1,0.1,3,0.8
13,0.07,0.03,996.0,13,bd2079738bf1,0.1,3,0.8
0,0.07,0.03,1.0,0,183b7379e449,0.1,3,0.8
1,0.07,0.03,1.0,1,183b7379e449,0.1,3,0.8
2,0.07,0.03,1.0,2,183b7379e449,0.1,3,0.8
3,0.07,0.03,1.0,3,183b7379e449,0.1,3,0.8
4,0.07,0.03,2.0,4,183b7379e449,0.1,3,0.8
5,0.07,0.03,2.0,5,183b7379e449,0.1,3,0.8
6,0.07,0.03,5.0,6,183b7379e449,0.1,3,0.8
7,0.07,0.03,21.0,7,183b7379e449,0.1,3,0.8
8,0.07,0.03,56.0,8,183b7379e449,0.1,3,0.8
9,0.07,0.03,141.0,9,183b7379e449,0.1,3,0.8
10,0.07,0.03,330.0,10,183b7379e449,0.1,3,0.8
11,0.07,0.03,546.0,11,183b7379e449,0.1,3,0.8
12,0.07,0.03,752.0,12,183b7379e449,0.1,3,0.8
13,0.07,0.03,966.0,13,183b7379e449,0.1,3,0.8
0,0.07,0.03,7.0,0,b9649664bb23,0.1,3,0.8
1,0.07,0.03,33.0,1,b9649664bb23,0.1,3,0.8
2,0.07,0.03,76.0,2,b9649664bb23,0.1,3,0.8
3,0.07,0.03,197.0,3,b9649664bb23,0.1,3,0.8
4,0.07,0.03,386.0,4,b9649664bb23,0.1,3,0.8
5,0.07,0.03,604.0,5,b9649664bb23,0.1,3,0.8
6,0.07,0.03,793.0,6,b9649664bb23,0.1,3,0.8
7,0.07,0.03,896.0,7,b9649664bb23,0.1,3,0.8
8,0.07,0.03,961.0,8,b9649664bb23,0.1,3,0.8
9,0.07,0.03,1100.0,9,b9649664bb23,0.1,3,0.8
10,0.07,0.03,1175.0,10,b9649664bb23,0.1,3,0.8
11,0.07,0.03,1209.0,11,b9649664bb23,0.1,3,0.8
12,0.07,0.03,1311.0,12,b9649664bb23,0.1,3,0.8
13,0.07,0.03,1397.0,13,b9649664bb23,0.1,3,0.8
0,0.07,0.03,1.0,0,59ab22523867,0.1,3,0.8
1,0.07,0.03,1.0,1,59ab22523867,0.1,3,0.8
2,0.07,0.03,1.0,2,59ab22523867,0.1,3,0.8
3,0.07,0.03,1.0,3,59ab22523867,0.1,3,0.8
4,0.07,0.03,1.0,4,59ab22523867,0.1,3,0.8
5,0.07,0.03,1.0,5,59ab22523867,0.1,3,0.8
6,0.07,0.03,1.0,6,59ab22523867,0.1,3,0.8
7,0.07,0.03,1.0,7,59ab22523867,0.1,3,0.8
8,0.07,0.03,1.0,8,59ab22523867,0.1,3,0.8
9,0.07,0.03,1.0,9,59ab22523867,0.1,3,0.8
10,0.07,0.03,2.0,10,59ab22523867,0.1,3,0.8
11,0.07,0.03,2.0,11,59ab22523867,0.1,3,0.8
12,0.07,0.03,2.0,12,59ab22523867,0.1,3,0.8
13,0.07,0.03,2.0,13,59ab22523867,0.1,3,0.8
0,0.07,0.03,2.0,0,a654e3581d9b,0.1,3,0.8
1,0.07,0.03,7.0,1,a654e3581d9b,0.1,3,0.8
2,0.07,0.03,11.0,2,a654e3581d9b,0.1,3,0.8
3,0.07,0.03,37.0,3,a654e3581d9b,0.1,3,0.8
4,0.07,0.03,77.0,4,a654e3581d9b,0.1,3,0.8
5,0.07,0.03,153.0,5,a654e3581d9b,0.1,3,0.8
6,0.07,0.03,270.0,6,a654e3581d9b,0.1,3,0.8
7,0.07,0.03,430.0,7,a654e3581d9b,0.1,3,0.8
8,0.07,0.03,578.0,8,a654e3581d9b,0.1,3,0.8
9,0.07,0.03,782.0,9,a654e3581d9b,0.1,3,0.8
10,0.07,0.03,936.0,10,a654e3581d9b,0.1,3,0.8
11,0.07,0.03,1021.0,11,a654e3581d9b,0.1,3,0.8
12,0.07,0.03,1160.0,12,a654e3581d9b,0.1,3,0.8
13,0.07,0.03,1280.0,13,a654e3581d9b,0.1,3,0.8
0,0.07,0.03,9.0,0,5fb5004f1cca,0.1,3,0.8
1,0.07,0.03,27.0,1,5fb5004f1cca,0.1,3,0.8
2,0.07,0.03,46.0,2,5fb5004f1cca,0.1,3,0.8
3,0.07,0.03,137.0,3,5fb5004f1cca,0.1,3,0.8
4,0.07,0.03,309.0,4,5fb5004f1cca,0.1,3,0.8
5,0.07,0.03,541.0,5,5fb5004f1cca,0.1,3,0.8
6,0.07,0.03,795.0,6,5fb5004f1cca,0.1,3,0.8
7,0.07,0.03,912.0,7,5fb5004f1cca,0.1,3,0.8
8,0.07,0.03,971.0,8,5fb5004f1cca,0.1,3,0.8
9,0.07,0.03,1121.0,9,5fb5004f1cca,0.1,3,0.8
10,0.07,0.03,1196.0,10,5fb5004f1cca,0.1,3,0.8
11,0.07,0.03,1226.0,11,5fb5004f1cca,0.1,3,0.8
12,0.07,0.03,1320.0,12,5fb5004f1cca,0.1,3,0.8
13,0.07,0.03,1403.0,13,5fb5004f1cca,0.1,3,0.8
0,0.07,0.03,1.0,0,821e1f53f1c2,0.1,3,0.8
1,0.07,0.03,2.0,1,821e1f53f1c2,0.1,3,0.8
2,0.07,0.03,2.0,2,821e1f53f1c2,0.1,3,0.8
3,0.07,0.03,3.0,3,821e1f53f1c2,0.1,3,0.8
4,0.07,0.03,4.0,4,821e1f53f1c2,0.1,3,0.8
5,0.07,0.03,5.0,5,821e1f53f1c2,0.1,3,0.8
6,0.07,0.03,10.0,6,821e1f53f1c2,0.1,3,0.8
7,0.07,0.03,14.0,7,821e1f53f1c2,0.1,3,0.8
8,0.07,0.03,23.0,8,821e1f53f1c2,0.1,3,0.8
9,0.07,0.03,57.0,9,821e1f53f1c2,0.1,3,0.8
10,0.07,0.03,131.0,10,821e1f53f1c2,0.1,3,0.8
11,0.07,0.03,261.0,11,821e1f53f1c2,0.1,3,0.8
12,0.07,0.03,487.0,12,821e1f53f1c2,0.1,3,0.8
13,0.07,0.03,706.0,13,821e1f53f1c2,0.1,3,0.8
0,0.07,0.03,3.0,0,4a340903a906,0.1,3,0.8
1,0.07,0.03,6.0,1,4a340903a906,0.1,3,0.8
2,0.07,0.03,9.0,2,4a340903a906,0.1,3,0.8
3,0.07,0.03,36.0,3,4a340903a906,0.1,3,0.8
4,0.07,0.03,96.0,4,4a340903a906,0.1,3,0.8
5,0.07,0.03,216.0,5,4a340903a906,0.1,3,0.8
6,0.07,0.03,438.0,6,4a340903a906,0.1,3,0.8
7,0.07,0.03,583.0,7,4a340903a906,0.1,3,0.8
8,0.07,0.03,696.0,8,4a340903a906,0.1,3,0.8
9,0.07,0.03,893.0,9,4a340903a906,0.1,3,0.8
10,0.07,0.03,1002.0,10,4a340903a906,0.1,3,0.8
11,0.07,0.03,1070.0,11,4a340903a906,0.1,3,0.8
12,0.07,0.03,1211.0,12,4a340903a906,0.1,3,0.8
13,0.07,0.03,1326.0,13,4a340903a906,0.1,3,0.8
0,0.07,0.03,2.0,0,10973be83a0f,0.1,3,0.8
1,0.07,0.03,14.0,1,10973be83a0f,0.1,3,0.8
2,0.07,0.03,41.0,2,10973be83a0f,0.1,3,0.8
3,0.07,0.03,141.0,3,10973be83a0f,0.1,3,0.8
4,0.07,0.03,301.0,4,10973be83a0f,0.1,3,0.8
5,0.07,0.03,488.0,5,10973be83a0f,0.1,3,0.8
6,0.07,0.03,676.0,6,10973be83a0f,0.1,3,0.8
7,0.07,0.03,806.0,7,10973be83a0f,0.1,3,0.8
8,0.07,0.03,880.0,8,10973be83a0f,0.1,3,0.8
9,0.07,0.03,1041.0,9,10973be83a0f,0.1,3,0.8
10,0.07,0.03,1126.0,10,10973be83a0f,0.1,3,0.8
11,0.07,0.03,1160.0,11,10973be83a0f,0.1,3,0.8
12,0.07,0.03,1272.0,12,10973be83a0f,0.1,3,0.8
13,0.07,0.03,1368.0,13,10973be83a0f,0.1,3,0.8
0,0.07,0.03,2.0,0,7d55d6c62061,0.1,3,0.8
1,0.07,0.03,6.0,1,7d55d6c62061,0.1,3,0.8
2,0.07,0.03,14.0,2,7d55d6c62061,0.1,3,0.8
3,0.07,0.03,37.0,3,7d55d6c62061,0.1,3,0.8
4,0.07,0.03,87.0,4,7d55d6c62061,0.1,3,0.8
5,0.07,0.03,188.0,5,7d55d6c62061,0.1,3,0.8
6,0.07,0.03,329.0,6,7d55d6c62061,0.1,3,0.8
7,0.07,0.03,495.0,7,7d55d6c62061,0.1,3,0.8
8,0.07,0.03,621.0,8,7d55d6c62061,0.1,3,0.8
9,0.07,0.03,835.0,9,7d55d6c62061,0.1,3,0.8
10,0.07,0.03,966.0,10,7d55d6c62061,0.1,3,0.8
11,0.07,0.03,1041.0,11,7d55d6c62061,0.1,3,0.8
12,0.07,0.03,1189.0,12,7d55d6c62061,0.1,3,0.8
13,0.07,0.03,1308.0,13,7d55d6c62061,0.1,3,0.8
0,0.07,0.03,1.0,0,d37dcec4a235,0.1,3,0.8
1,0.07,0.03,3.0,1,d37dcec4a235,0.1,3,0.8
2,0.07,0.03,3.0,2,d37dcec4a235,0.1,3,0.8
3,0.07,0.03,14.0,3,d37dcec4a235,0.1,3,0.8
4,0.07,0.03,34.0,4,d37dcec4a235,0.1,3,0.8
5,0.07,0.03,81.0,5,d37dcec4a235,0.1,3,0.8
6,0.07,0.03,196.0,6,d37dcec4a235,0.1,3,0.8
7,0.07,0.03,350.0,7,d37dcec4a235,0.1,3,0.8
8,0.07,0.03,538.0,8,d37dcec4a235,0.1,3,0.8
9,0.07,0.03,780.0,9,d37dcec4a235,0.1,3,0.8
10,0.07,0.03,907.0,10,d37dcec4a235,0.1,3,0.8
11,0.07,0.03,1002.0,11,d37dcec4a235,0.1,3,0.8
12,0.07,0.03,1153.0,12,d37dcec4a235,0.1,3,0.8
13,0.07,0.03,1273.0,13,d37dcec4a235,0.1,3,0.8
0,0.07,0.03,3.0,0,5a96962eec8e,0.1,3,0.8
1,0.07,0.03,12.0,1,5a96962eec8e,0.1,3,0.8
2,0.07,0.03,31.0,2,5a96962eec8e,0.1,3,0.8
3,0.07,0.03,104.0,3,5a96962eec8e,0.1,3,0.8
4,0.07,0.03,256.0,4,5a96962eec8e,0.1,3,0.8
5,0.07,0.03,457.0,5,5a96962eec8e,0.1,3,0.8
6,0.07,0.03,634.0,6,5a96962eec8e,0.1,3,0.8
7,0.07,0.03,798.0,7,5a96962eec8e,0.1,3,0.8
8,0.07,0.03,879.0,8,5a96962eec8e,0.1,3,0.8
9,0.07,0.03,1046.0,9,5a96962eec8e,0.1,3,0.8
10,0.07,0.03,1136.0,10,5a96962eec8e,0.1,3,0.8
11,0.07,0.03,1172.0,11,5a96962eec8e,0.1,3,0.8
12,0.07,0.03,1282.0,12,5a96962eec8e,0.1,3,0.8
13,0.07,0.03,1375.0,13,5a96962eec8e,0.1,3,0.8
0,0.07,0.03,1.0,0,aeda27270ccb,0.1,3,0.8
1,0.07,0.03,11.0,1,aeda27270ccb,0.1,3,0.8
2,0.07,0.03,21.0,2,aeda27270ccb,0.1,3,0.8
3,0.07,0.03,68.0,3,aeda27270ccb,0.1,3,0.8
4,0.07,0.03,187.0,4,aeda27270ccb,0.1,3,0.8
5,0.07,0.03,380.0,5,aeda27270ccb,0.1,3,0.8
6,0.07,0.03,577.0,6,aeda27270ccb,0.1,3,0.8
7,0.07,0.03,709.0,7,aeda27270ccb,0.1,3,0.8
8,0.07,0.03,812.0,8,aeda27270ccb,0.1,3,0.8
9,0.07,0.03,991.0,9,aeda27270ccb,0.1,3,0.8
10,0.07,0.03,1083.0,10,aeda27270ccb,0.1,3,0.8
11,0.07,0.03,1131.0,11,aeda27270ccb,0.1,3,0.8
12,0.07,0.03,1243.0,12,aeda27270ccb,0.1,3,0.8
13,0.07,0.03,1344.0,13,aeda27270ccb,0.1,3,0.8
0,0.07,0.03,1.0,0,be797bfcd218,0.1,3,0.8
1,0.07,0.03,2.0,1,be797bfcd218,0.1,3,0.8
2,0.07,0.03,2.0,2,be797bfcd218,0.1,3,0.8
3,0.07,0.03,2.0,3,be797bfcd218,0.1,3,0.8
4,0.07,0.03,3.0,4,be797bfcd218,0.1,3,0.8
5,0.07,0.03,6.0,5,be797bfcd218,0.1,3,0.8
6,0.07,0.03,18.0,6,be797bfcd218,0.1,3,0.8
7,0.07,0.03,41.0,7,be797bfcd218,0.1,3,0.8
8,0.07,0.03,100.0,8,be797bfcd218,0.1,3,0.8
9,0.07,0.03,249.0,9,be797bfcd218,0.1,3,0.8
10,0.07,0.03,439.0,10,be797bfcd218,0.1,3,0.8
11,0.07,0.03,602.0,11,be797bfcd218,0.1,3,0.8
12,0.07,0.03,787.0,12,be797bfcd218,0.1,3,0.8
13,0.07,0.03,992.0,13,be797bfcd218,0.1,3,0.8
0,0.07,0.03,1.0,0,e1f3a8d876b4,0.1,3,0.8
1,0.07,0.03,3.0,1,e1f3a8d876b4,0.1,3,0.8
2,0.07,0.03,3.0,2,e1f3a8d876b4,0.1,3,0.8
3,0.07,0.03,7.0,3,e1f3a8d876b4,0.1,3,0.8
4,0.07,0.03,25.0,4,e1f3a8d876b4,0.1,3,0.8
5,0.07,0.03,62.0,5,e1f3a8d876b4,0.1,3,0.8
6,0.07,0.03,131.0,6,e1f3a8d876b4,0.1,3,0.8
7,0.07,0.03,201.0,7,e1f3a8d876b4,0.1,3,0.8
8,0.07,0.03,302.0,8,e1f3a8d876b4,0.1,3,0.8
9,0.07,0.03,516.0,9,e1f3a8d876b4,0.1,3,0.8
10,0.07,0.03,724.0,10,e1f3a8d876b4,0.1,3,0.8
11,0.07,0.03,854.0,11,e1f3a8d876b4,0.1,3,0.8
12,0.07,0.03,1023.0,12,e1f3a8d876b4,0.1,3,0.8
13,0.07,0.03,1175.0,13,e1f3a8d876b4,0.1,3,0.8
0,0.07,0.03,1.0,0,54409a01733c,0.1,3,0.8
1,0.07,0.03,1.0,1,54409a01733c,0.1,3,0.8
2,0.07,0.03,1.0,2,54409a01733c,0.1,3,0.8
3,0.07,0.03,1.0,3,54409a01733c,0.1,3,0.8
4,0.07,0.03,1.0,4,54409a01733c,0.1,3,0.8
5,0.07,0.03,1.0,5,54409a01733c,0.1,3,0.8
6,0.07,0.03,1.0,6,54409a01733c,0.1,3,0.8
7,0.07,0.03,1.0,7,54409a01733c,0.1,3,0.8
8,0.07,0.03,1.0,8,54409a01733c,0.1,3,0.8
9,0.07,0.03,1.0,9,54409a01733c,0.1,3,0.8
10,0.07,0.03,1.0,10,54409a01733c,0.1,3,0.8
11,0.07,0.03,1.0,11,54409a01733c,0.1,3,0.8
12,0.07,0.03,1.0,12,54409a01733c,0.1,3,0.8
13,0.07,0.03,1.0,13,54409a01733c,0.1,3,0.8
0,0.07,0.03,1.0,0,b2b48d24f7d0,0.1,3,0.8
1,0.07,0.03,1.0,1,b2b48d24f7d0,0.1,3,0.8
2,0.07,0.03,1.0,2,b2b48d24f7d0,0.1,3,0.8
3,0.07,0.03,1.0,3,b2b48d24f7d0,0.1,3,0.8
4,0.07,0.03,1.0,4,b2b48d24f7d0,0.1,3,0.8
5,0.07,0.03,1.0,5,b2b48d24f7d0,0.1,3,0.8
6,0.07,0.03,1.0,6,b2b48d24f7d0,0.1,3,0.8
7,0.07,0.03,1.0,7,b2b48d24f7d0,0.1,3,0.8
8,0.07,0.03,1.0,8,b2b48d24f7d0,0.1,3,0.8
9,0.07,0.03,1.0,9,b2b48d24f7d0,0.1,3,0.8
10,0.07,0.03,1.0,10,b2b48d24f7d0,0.1,3,0.8
11,0.07,0.03,1.0,11,b2b48d24f7d0,0.1,3,0.8
12,0.07,0.03,1.0,12,b2b48d24f7d0,0.1,3,0.8
13,0.07,0.03,1.0,13,b2b48d24f7d0,0.1,3,0.8
0,0.07,0.03,4.0,0,b50f932fa4b2,0.1,3,0.8
1,0.07,0.03,17.0,1,b50f932fa4b2,0.1,3,0.8
2,0.07,0.03,34.0,2,b50f932fa4b2,0.1,3,0.8
3,0.07,0.03,102.0,3,b50f932fa4b2,0.1,3,0.8
