,source,dest,weight
391,1a3c9e9512ea,9ed614721c31,1
392,1a3c9e9512ea,a02a7093edbc,2
393,1a3c9e9512ea,b659b0bc6172,6
394,1a3c9e9512ea,c2b38d78fe58,3
395,1a3c9e9512ea,cbd02d97b073,2
396,1a3c9e9512ea,d0d282f8e42c,3
397,1a3c9e9512ea,dba8d675d13a,7
398,1a6b8d0b17c1,e8f4e8455a29,2
399,1a6b8d0b17c1,ea7fa9e4cbad,1
400,1a9bf2cb2047,a4286709e555,4
401,1acc01f346b3,56064aa38f88,1
402,1acc01f346b3,d42ed19c0d9c,1
403,1afc2e0024a4,8fd133954063,1
404,1b31fc8436d2,b7b1eb771179,1
405,1bd50a482b54,0886327340b1,1
406,1bd50a482b54,8c3a72f9f814,1
407,1c17de6f9602,69d0b2d86e04,1
408,1c196870d209,04bf2867f7e7,2
409,1c196870d209,10534d4e7a9b,1
410,1c196870d209,224365f62f68,1
411,1c196870d209,47b19f8bd140,4
412,1c196870d209,bfdc19cd801a,1
413,1c196870d209,c6ab41a0b97a,2
414,1c196870d209,fa5e7e54261e,1
415,1c40b7658984,749ba437ddb7,1
416,1ccb8d961c15,34c4aa2e53e1,1
417,1ccb8d961c15,483081937fa8,1
418,1ccb8d961c15,749ba437ddb7,1
419,1ccb8d961c15,97782f82720e,1
420,1ccb8d961c15,995d9379aaac,1
421,1ccb8d961c15,c9fcb0463eca,1
422,1ccb8d961c15,f169433b549d,1
423,1ccb8d961c15,f7df50fa6de3,1
424,1cde89aee61e,5973ede00eaa,1
425,1d6d911db749,0320528adcce,2
426,1d6f777772c6,3810958e93e8,1
427,1d947124999a,2ec1d8373835,1
428,1d947124999a,dd0b50aff9b5,2
429,1dc43dab243e,b95ca3eac805,2
430,1de4842b42fa,93fa9dee9e17,1
431,1de5495d95a1,e05e1450ded4,1
432,1dea2fcc947d,b92ee2af0e07,1
433,1e392e468e57,39890a61c75d,1
434,1e61da9318ad,51e681141116,1
435,1e61da9318ad,947d856b880b,1
436,1e61da9318ad,aecef364029f,5
437,1e61da9318ad,b51e45a12fba,3
438,1e61da9318ad,ea8d207c4ab9,1
439,1e61da9318ad,f169433b549d,1
440,1efad6a22e1d,38732f34e810,1
441,1f1708e153fd,020d5ea1a53e,1
442,1f1708e153fd,7529596f2fed,1
443,1f1708e153fd,798ddaf4f9cb,2
444,1f1708e153fd,bcce03f625c2,1
445,1f1708e153fd,c9eb29fe21b7,2
446,1f497cde557c,2669177e036f,1
447,1f497cde557c,bc1295b20a16,1
448,1f497cde557c,bcce03f625c2,1
449,1ff1f0a2e164,c4ed3cb24e2a,1
450,2074b74fbf8b,570e38102766,1
451,20a0b846a834,1010859799ff,1
452,20a0b846a834,4860fb4eca2b,6
453,20a0b846a834,4935c8501194,1
454,20a0b846a834,545c0551165b,5
455,20a0b846a834,83e7eb77f0f1,2
456,20a0b846a834,8cdba996be62,3
457,20a0b846a834,aa350cd9c859,1
458,20a0b846a834,ae89ce58d543,15
459,20a0b846a834,cccfc2377e10,6
460,20a0b846a834,e0929b1087c1,1
461,20a0b846a834,e6f04561c7ee,1
462,20a0b846a834,f169433b549d,1
463,2120ea176dd1,00238fee2b4c,1
464,2120ea176dd1,596d0c702ba6,1
465,2120ea176dd1,733f3fda0606,1
466,2120ea176dd1,87557ad1d2f9,1
467,2120ea176dd1,aa983702ae71,1
468,2120ea176dd1,e02d97fbe3b7,1
469,213f6505c6c2,00c08d89fea3,3
470,213f6505c6c2,00e2c609b433,4
471,213f6505c6c2,35444bace328,2
472,213f6505c6c2,3f7d91959faa,1
473,213f6505c6c2,7fc8b20b4ec5,1
474,213f6505c6c2,d0c9e369bee2,2
475,214538a798d4,b5c8764bfa66,1
476,215b82b09488,311237abe490,2
477,215b82b09488,c3a35ec5c336,1
478,218420d4de9c,09b8329bd8e8,1
479,218420d4de9c,bbae3f8f82f7,1
480,21f2da8b3f74,b28a999c0fba,1
481,2210083ac9e0,0c0a866d236e,2
482,2210083ac9e0,6d8baaaff9a8,1
483,2210083ac9e0,9488401a6b5c,3
484,224365f62f68,0632dc7a43b1,1
485,224365f62f68,10534d4e7a9b,1
486,224365f62f68,1813d3440861,1
487,224365f62f68,23e5ea1e37f7,1
488,224365f62f68,49a2c59db906,1
489,224365f62f68,49b5b0231898,1
490,224365f62f68,6864a5cf8519,3
491,224365f62f68,b68c4830cc9e,4
492,224365f62f68,fa5e7e54261e,3
493,22d58872192f,215b82b09488,1
494,22d58872192f,2c10aa2d8373,1
495,23147de99973,2e57ab2001f6,1
496,23147de99973,453afb3d310d,1
497,23147de99973,87f2a0a14be5,1
498,23147de99973,d511b5d46902,1
499,231a19b7c156,7243ae377c21,1
500,231a19b7c156,961cecb58184,1
501,231a19b7c156,e0af15d9ad39,1
502,231a19b7c156,fa0cb0b93e1b,1
503,231c40e62014,48c91416b553,1
504,231c40e62014,907bdcbc11fe,1
505,231c40e62014,f169433b549d,1
506,231e1795409f,42bfe80fd854,1
507,231e1795409f,4a340903a906,1
508,231e1795409f,4c61a70becbc,1
509,231e1795409f,b2eaa05bb7f7,1
510,2326e4d25774,389f9235a363,1
511,2326e4d25774,3f7d91959faa,1
512,2326e4d25774,687b0d44610f,1
513,2326e4d25774,6a0a4247d591,1
514,2356116e39ad,1412f99c5f04,1
515,23c711c9f6e6,44fdb1ed087f,1
516,23c711c9f6e6,aa8208824668,1
517,23cdd018d515,2d769adc12c4,1
518,23e5ea1e37f7,0632dc7a43b1,9
519,23e5ea1e37f7,10534d4e7a9b,11
520,23e5ea1e37f7,1813d3440861,2
521,23e5ea1e37f7,224365f62f68,6
522,23e5ea1e37f7,34d46bd57a61,4
523,23e5ea1e37f7,4374c519fb76,1
524,23e5ea1e37f7,47b19f8bd140,1
525,23e5ea1e37f7,6864a5cf8519,2
526,23e5ea1e37f7,b68c4830cc9e,4
527,23e5ea1e37f7,c6ab41a0b97a,1
528,23e5ea1e37f7,fa5e7e54261e,2
529,23e5ea1e37f7,fe06da6e1e03,2
530,23e8b0175874,1813d3440861,1
531,23e8b0175874,7e5a1e6babd8,1
532,240b560f8226,0319f714167d,1
533,240b560f8226,4a340903a906,1
534,240b560f8226,ff54ce7f9bf6,1
535,2411bc00212d,0b7c17df5c93,3
536,2451db5f3c6f,3650f2a6c9e5,1
537,24868390a289,c3867352aab6,1
538,249298388b45,87f2a0a14be5,1
539,24c988b91198,3c26647d844c,3
540,24c988b91198,88d1b784dd23,21
541,24c988b91198,91a73fd806ab,1
542,24c988b91198,98493e8553f8,1
543,24c988b91198,ad508fd81a92,2
544,24c988b91198,b28a999c0fba,6
545,24c988b91198,bdc1b757e4d4,3
546,24c988b91198,c310a8251638,1
547,25124cd5d752,33a194cda7de,1
548,25124cd5d752,56b5e147744f,1
549,25124cd5d752,68e4188549d4,3
550,25124cd5d752,a654e3581d9b,1
551,25124cd5d752,becb10632805,1
552,25124cd5d752,d02af9b90375,1
553,2559fc0f2cdc,19439c8fbdeb,2
554,2559fc0f2cdc,37497c2c7134,2
555,2559fc0f2cdc,3b8321fe7f0e,16
